Gene	Score	0.95 MoE	P-Value	FDR
FCAMR	-0.06397424121216787			
ZNF33B	-0.06392402884878129			
SNHG10	-0.06365796580575632			
SLC39A8	-0.06362541207216885			
ZDHHC20	-0.06355354159036553			
LOC541473	-0.0634306051375637			
PRSS23	-0.06328883935434067			
SPTLC1	-0.0632525540310197			
FLJ11710	-0.06317015788459616			
IQCF1	-0.06288547709269403			
NEK10	-0.0628777534214884			
CHD7	-0.06271032192936583			
PRPF8	-0.06167585799292522			
DEFB121	-0.06148479096181125			
C16ORF76	-0.0614074600594193			
BOLL	-0.061347399176833094			
MGC12982	-0.061088995097683806			
TMEM63B	-0.06076685096429901			
C6ORF182	-0.06021085081076667			
POPDC3	-0.059946247554432064			
TMEM1	-0.05965547005304525			
GNB5	-0.05952865146189477			
KTN1	-0.05927960837911653			
PCDHA10	-0.05926682555857925			
C15ORF43	-0.05900270613067792			
SPATA9	-0.05881292320331276			
RTP1	-0.05863756896062181			
FLJ13236	-0.05844683653499925			
GPATC3	-0.058329934051585396			
LRDD	-0.05832963450853503			
SNAPC2	-0.058215237439192824			
CA5B	-0.05803638098193673			
PIGO	-0.057963817761824236			
NLGN4X	-0.05793261030838371			
CORIN	-0.05771080951941357			
CECR1	-0.05741575469120628			
C14ORF131	-0.057300012133056945			
GPR30	-0.05725946105915474			
SBF2	-0.05716213495393517			
SERPINB9	-0.05708559208811962			
GPR84	-0.05704198568727216			
KLK3	-0.0567818740944006			
C8ORF76	-0.05652915800083016			
LOC402778	-0.05602695772052724			
ANKRD2	-0.055531688571307365			
WNT10B	-0.05514018130836473			
DCST1	-0.055063599998066044			
FLJ36004	-0.055029770232447275			
PTGES	-0.054982180298696205			
PHKG1	-0.0548020972413558			
MAP2K3	-0.05478246048200877			
C8ORF15	-0.0545719672653286			
FCRL2	-0.05439059078415811			
RAB11FIP4	-0.054358252160138676			
GHRH	-0.054301035693309366			
FLJ38964	-0.05408803805151187			
KIAA1008	-0.05394030966603128			
LOC374973	-0.05373278034827843			
ZBTB16	-0.053390149736877245			
DGKZ	-0.0531024042697123			
OLFM1	-0.052154292227474246			
DNASE1L2	-0.05092496915668766			
STK31	-0.05083754805954163			
NKX2-8	-0.05049886100324019			
ACOT12	-0.05027340621815992			
DAP	-0.050247624040932366			
CXCL14	-0.05003260496749697			
NPY1R	-0.049660447020195266			
ATF7IP	-0.04952800101706018			
SLC7A13	-0.049453608648587076			
C9ORF44	-0.04920087281660445			
SLC44A5	-0.04910749997149332			
RCE1	-0.04879841391432633			
SUPT6H	-0.04851655319958779			
EPHB4	-0.0483209945701556			
ROM1	-0.04816062102609666			
PAX1	-0.04776172219162561			
GGT6	-0.04774610143645299			
SV2A	-0.04724235232714775			
PSPN	-0.046925361397443494			
NUCB2	-0.04666808534378318			
CSMD3	-0.04648732504106625			
FLJ20699	-0.046404233133289625			
PAK3	-0.04612268242189346			
DKFZP564C196	-0.04543994279986648			
STAC3	-0.04499744922954685			
FLJ23356	-0.04461835416548024			
HLA-A	-0.04439404815066151			
PROS1	-0.043968302358591664			
CETN1	-0.043711033744409586			
PELI2	-0.04365472783838391			
SYPL1	-0.04246709977800614			
SGCE	-0.042169901741591985			
LOC91450	-0.041757548783660135			
LOC643133	-0.039974445719124896			
PLCXD1	-0.039289616707048176			
C11ORF36	-0.03820908217513524			
DKFZP564J102	-0.038080761289327164			
TYRO3P	-0.03805949383938538			
NT5C	-0.03781997562781094			
LCN2	-0.03685494952830287			
FBXL21	-0.0346124077847961			
LOC340094	-0.03378044188595391			
ENPP5	-0.033731910659302373			
BPI	-0.03311475213871354			
CATSPER3	-0.032267726865078214			
UTY	-0.032085991336149346			
MS4A6A	-0.03161881997795613			
LOC339894	-0.029718903896078938			
SLC26A3	-0.02623691284697697			
ATP6AP2	-0.02533886148883277			
LTB	-0.025093549133063053			
CCDC74A	-0.022363197307736747			
DLGAP4	-0.018613606060239554			
LAYN	-0.018429565979017834			
LOC642981	-0.013864304873285386			
MGC4859	0.018011453210683048			
LRRC2	0.019838686721138487			
LNX1	0.020865878014444842			
LOC642726	0.023297107657000667			
C6ORF188	0.02590853822154402			
USP30	0.029397617631716073			
UNC5A	0.029687187070459475			
LOC116143	0.030382051027490118			
LOC283335	0.030857044784835683			
C14ORF143	0.03177820098831351			
LOC388135	0.03285920715398614			
FLJ00290	0.03396429584292207			
LOC643825	0.034405674681460816			
ZBTB40	0.03491189587698347			
USP18	0.035883172844828434			
C15ORF39	0.03588415230908496			
HIST1H2BI	0.03612464944207475			
GP1BB	0.03655133598578894			
HS3ST4	0.03723935402806608			
DNAJC5G	0.03758349403120065			
RAPSN	0.038135069772173555			
EFHB	0.03826450715072482			
ALG10	0.04014403465417641			
SPINK4	0.04021920548970742			
ACRV1	0.04082104449146131			
OPRL1	0.04105101859097094			
RSBN1	0.04163874986892964			
LOC340511	0.04190352561567316			
CKLF	0.04226892525482147			
ZMAT3	0.04333024056925034			
KCNJ4	0.04401377404759579			
BLOC1S3	0.04431280819757251			
MCAM	0.045132575681170246			
TMEM122	0.04516501299616571			
FLJ10357	0.0454826877880437			
GSTM4	0.045667241561830184			
TGM7	0.046164819307067874			
LOC130940	0.047110086865987146			
TMEM155	0.04714826032062374			
LOC374443	0.04777785217990158			
TRIM9	0.048067584938420546			
FLJ32867	0.04852894598474333			
ANGPT4	0.04856855883506377			
FKBP5	0.048667881915248186			
NPFFR1	0.04902835114092187			
LOC389328	0.04916330415606727			
RARRES3	0.04964432600718052			
PWWP2	0.049711530644279564			
PRAM1	0.049742693052875535			
EXOC3	0.04989194301144723			
FLJ13137	0.05022477886514588			
ZNF606	0.050251073284480446			
PCP4L1	0.0506667471722155			
AGBL4	0.05102366938396015			
FLJ45983	0.051080862866855696			
REM1	0.051134467379154135			
DTNA	0.0514798042231414			
GMEB2	0.05153013014593194			
CACNA1H	0.05187443689136187			
RIMS1	0.05215865968773792			
FLJ13773	0.052507106601524696			
ATHL1	0.05257341012033191			
LOC81691	0.052908981417112706			
HLA-DQB2	0.05294228135573403			
CHRD	0.053582634877536166			
ACSM2	0.05382308955985144			
GALNT11	0.05386416239149257			
CAGE1	0.05421160249799976			
SYNJ2	0.05423383630625245			
SIM1	0.05547882030205276			
PIGA	0.055575131478314846			
SH3BP5L	0.05562982289178097			
C9ORF57	0.05570664136616575			
MLX	0.055985502134474945			
ZNF30	0.0559892001945675			
WBSCR16	0.05651711563175007			
MGC70857	0.05652213950623683			
LOC148824	0.05673379689491091			
PR47	0.056762383002997366			
C16ORF30	0.05712644869745227			
KREMEN2	0.05736178308339557			
FGF13	0.057399012785438276			
EDG5	0.057803072385675516			
EFCAB4B	0.05792079313278915			
CST1	0.05793102100745224			
PLD4	0.05795104162168304			
TMEM171	0.05797299841694916			
CBLN4	0.05846061867168691			
LOC142937	0.05854001283351074			
ANXA10	0.05854774961424474			
STAR	0.05873388746633654			
CCDC68	0.058912638110552966			
TMCO4	0.0590302679679701			
ADAM6	0.05911388239758907			
KCNJ1	0.059487361570058815			
EPHA10	0.05948993520101258			
LOC651629	0.059860075170004225			
EPHA3	0.060142777692557596			
SLC38A1	0.060167882093872735			
CD81	0.060287175982829476			
OR6A2	0.060589105644586874			
GPM6B	0.060635638327465324			
POU2F2	0.060758382399172174			
PTPRK	0.06083965268503874			
CCDC89	0.06100869917115824			
FLJ22659	0.06109142137104958			
FAM47A	0.061135696521652266			
LOC645677	0.06125255203677495			
MIER3	0.06143743537850997			
QRICH1	0.061662686997958134			
MMP26	0.06168544635665497			
TFR2	0.061871937211996256			
CACNA1G	0.06206120872807619			
HRASLS3	0.062140484489313336			
TAOK2	0.06270468986766949			
KIAA0953	0.06305181296857044			
TKTL1	0.06310711606056463			
PERP	0.06313722800782648			
HLA-C	0.06315846392107081			
EGFL8	0.06317461461317489			
MRM1	0.06338354567093321			
B3GNT4	0.0634382098850812			
IGLL1	0.06345234644426055			
C3ORF52	0.0636396126227384			
CHRM3	0.06366480065141493			
TMSL8	0.06403694163540377			
NDST1	0.06448322766988526			
CRADD	0.06474294192175811			
ODZ3	0.06505896384824912			
HTF9C	0.06516666962803287			
NME5	0.06549302786883919			
GAB3	0.06571190504428845			
FGF19	0.0657329368261182			
GCM2	0.06575344430555534			
SEL1L	0.06578192762771937			
SNCB	0.06590955261109964			
LOC284600	0.06610641072185423			
LOC285831	0.06617112241022739			
NALP10	0.06639008696963285			
KLK8	0.06665880932861058			
NTN1	0.06677707914118824			
FLJ37034	0.06692344314001417			
SLC39A2	0.06697565407449614			
LOC92312	0.06717494662505684			
PSORS1C2	0.0673926647648041			
CCDC53	0.0675623093704581			
KRT36	0.06788036163471696			
RNASEH2B	0.06850188553616578			
CYP2C18	0.0686339825327705			
CCDC38	0.06887475697607362			
FZD10	0.06929490593090629			
GALR2	0.06939096739922108			
CSN2	0.06940467963674136			
RASL10B	0.06960792811806535			
FXYD3	0.06967766312624891			
LOXHD1	0.06997541979047042			
SURF4	0.07014110056566472			
TNFSF12	0.0701436300251301			
SULT1A3	0.07023933808689584			
FLJ13305	0.07034439673194165			
C6ORF147	0.07040198194981771			
TMEM26	0.07046042246136965			
LOC150051	0.07046497610514361			
FLJ12993	0.0707155237565303			
GALNT8	0.07083974728851129			
SCN7A	0.07109658428661816			
CDH13	0.07123923918693788			
GCC1	0.07126736111648106			
GPR173	0.07128564404388683			
FLJ34870	0.07134037123461999			
RPRM	0.07134229938929167			
NUDT7	0.07140643042082631			
LOC339766	0.07150923800554022			
SCUBE3	0.07197966458475599			
CD99	0.07212075032184632			
PDE6H	0.07244715204436543			
ATP6V1G2	0.07254841201858761			
C9ORF109	0.07288237900845365			
ZFP30	0.07324293105362144			
LOC645458	0.07330400469110901			
ZBTB26	0.07330584878298668			
IL17F	0.07366020761523086			
UTS2	0.07372982878543019			
VAV1	0.07375455949164901			
WFDC10B	0.07379988574572992			
CSMD1	0.07392771519605841			
PLCXD2	0.07409146682315638			
LOC340069	0.07429979547066135			
C6ORF123	0.07442810370613952			
RPRML	0.07447653065904516			
H6PD	0.07480328657995555			
SPTY2D1	0.07482106936268404			
ZNF358	0.07487568302876309			
KRT5	0.07501959242862027			
C12ORF49	0.0750533522915383			
OPRD1	0.07509912237048383			
ZNF653	0.07528065028019529			
DHRS7	0.07536943893734349			
DIRAS2	0.07537104705824889			
CTTNBP2	0.0754158546183099			
HOXB13	0.07545130419169856			
FLJ20294	0.07567519937428202			
ST8SIA5	0.07573368658643881			
LOC643542	0.07576621549596833			
ZNF575	0.07586120858249219			
GADD45G	0.07587168673478459			
GML	0.07592293414049413			
HNF4G	0.07604461708077158			
ZAN	0.07615455830508658			
WDHD1	0.07623412796692192			
LOC286184	0.07635427930366635			
LOC96610	0.07657771299693988			
C10ORF103	0.07664235734681697			
ZNF792	0.07664779031229275			
CYSLTR1	0.07675839276895287			
ANTXR1	0.07690612123459618			
CDK5R2	0.07690852212339491			
RYR3	0.07721567150400455			
LOC440288	0.07730296162837345			
PRDM2	0.07747473965917866			
LCE1B	0.07759787719017514			
FLJ35880	0.07780001329959346			
POLR2C	0.0778863606844384			
LOC646324	0.07788732777331035			
C13ORF26	0.07797572578503437			
C4ORF27	0.07814590653797876			
LOC440934	0.07822645689206803			
NT5DC1	0.07837184223728329			
ABAT	0.07843646500191306			
FCRLA	0.07847608366588663			
B2M	0.0784957722575165			
AZI1	0.07851659314673594			
DNAJC3	0.07891428940741493			
FAM20B	0.07918205541649467			
TUSC5	0.07923912802784032			
AR	0.07928709733263746			
USP29	0.07937394772283157			
FUT7	0.07956561923673126			
C1ORF25	0.07975011299192294			
DISC1	0.0797662018717211			
C21ORF116	0.07978930689067922			
SLC39A5	0.07980920826000612			
KIAA1679	0.07988070778941331			
GBP5	0.07991680213256151			
ARG1	0.07996936274626275			
LOC440570	0.07998815785976941			
BCL2	0.08005781979678758			
LOC132241	0.0800773591774771			
CEP250	0.08029183712860294			
LDB1	0.08036176352810975			
PRPF38A	0.080503229733742			
FLJ42291	0.08054953768795174			
RFX2	0.08070691814444694			
MAN1B1	0.08101942269633212			
MGMT	0.08119254427122162			
SLC1A2	0.08134203074282279			
MLXIPL	0.08159449920735828			
LOC151484	0.08173094402200334			
MAPKAP1	0.0818880446790872			
LOC339260	0.08201742813319639			
LOC339978	0.0821062516254019			
LOC619207	0.08235646127276877			
PXMP4	0.08245961678421146			
LOC401525	0.08271122011626701			
LOC150384	0.0828889871614262			
LOC284630	0.0829270523831301			
KCNV2	0.08294504828930763			
LMO6	0.08306371131987113			
LRRC37A	0.08306968692295287			
PLA2G2F	0.0831140711061945			
CYP2J2	0.08332084136658781			
LOC440836	0.08338319197085171			
CPM	0.08342370689758857			
SFRP5	0.08351904747917012			
LOC440352	0.08352486953717912			
PRLHR	0.08356882358096857			
DSCR1L1	0.08370189076330523			
ZNF682	0.08379049183411375			
LOC643903	0.08384608418126314			
C3ORF14	0.08387163022062762			
CYTL1	0.08398830970842953			
QRICH2	0.08411478332658712			
SLC2A4	0.08430662681510723			
MTHFD2L	0.08441616641418294			
LOC200383	0.08442759086508646			
RAB11B	0.08449489836462491			
LOC285300	0.08551402967384496			
CLDN3	0.08576966598009661			
CDH23	0.08577778049799878			
LOC338653	0.08596971210770991			
LOC643302	0.0860842777938711			
VSTM2	0.08646411403470716			
SLC17A6	0.08655466117580897			
LOC283901	0.08656524635831354			
DNALI1	0.08659467787332006			
NDUFA1	0.086604939841411			
LOC643774	0.08669341359240984			
NME6	0.0869443445762526			
LOC339862	0.0870436046797438			
RNF144	0.0870620975308545			
RETN	0.08706825417495635			
ZNF506	0.08711334966483411			
LTB4R2	0.0871916234975738			
LOC113230	0.08728138287034724			
C14ORF115	0.08749545424817538			
TRAPPC1	0.0876415370091199			
HIST1H2AL	0.08769457018346995			
TSPAN8	0.08784362704233722			
HRH4	0.08788806248964508			
CFHR4	0.08796372705788953			
FLJ16641	0.0880827361076483			
TXNRD2	0.08823016856853938			
FLJ37953	0.08828878287857699			
F13B	0.08832536089597652			
DGCR5	0.08834335455094455			
C20ORF3	0.0883707206204003			
DKFZP434B1231	0.08852718105316915			
LOC347544	0.08861889931642367			
LOC283904	0.0886200102218429			
IL2RB	0.08862760401231913			
GRIN3A	0.08864724099897754			
MAN1C1	0.08872347085136426			
VPREB1	0.08879018168885222			
OR2S2	0.08889892808739583			
ELOVL3	0.08905895182946243			
SLC5A12	0.08918942581028251			
SLC24A4	0.08921126438541144			
SLC31A1	0.08951978396473882			
PLEKHB1	0.08959232208808275			
AADACL2	0.08961494150046768			
AMDHD2	0.08971587966374595			
TMEM175	0.08991659144138948			
BTN3A1	0.08994339969872299			
PF4V1	0.0901282573350831			
GUCA1A	0.09019383750999363			
KIAA1751	0.09033741015469686			
ICOS	0.09036276771721648			
LOC645355	0.09040156982209191			
LOC285389	0.09045700104087216			
SHFM1	0.09048062257751749			
NR4A2	0.09057005175923272			
FBLN1	0.09093815049590218			
LRP2BP	0.0910223215606116			
DEGS2	0.09104361487836671			
HOXB7	0.09104806851445066			
IGHM	0.0910676376690601			
C18ORF12	0.09116850746338863			
MGAT4C	0.0912206492627918			
LOC286434	0.0912591423923299			
RNF167	0.09138197317073973			
CREB3L1	0.09152677693402289			
TXNDC2	0.09156573624414133			
LOC641702	0.09163402257998589			
PDE8B	0.09176010040879826			
OTUD5	0.0917663561605114			
GUCY1A2	0.09178111129819451			
TLE6	0.09182290065463883			
BMP4	0.09196036391689674			
NDUFS2	0.09196144586175269			
LOC146429	0.09199883089232344			
LONRF2	0.09207462527058136			
LOC440704	0.09210710916691321			
C10ORF40	0.09216262047538935			
KA36	0.09227752457753453			
ZNF524	0.0924459873954672			
VMD2	0.09247707852358711			
C14ORF130	0.09263548968352386			
FLJ46321	0.09263597712167548			
CEP63	0.0927146502864865			
FOXJ1	0.09273499941796508			
C10ORF80	0.09273852432030574			
FLJ37440	0.09276051444119972			
MAP3K7IP1	0.09277138814975341			
OR7C1	0.09278146142772915			
CD177	0.09291688911633976			
ZNF749	0.09304997801444648			
PLCL2	0.09306934960355717			
LOC644312	0.0930761697281759			
CD300A	0.0931149664086592			
CAPN3	0.09319379644487492			
C1ORF188	0.09320011968282206			
MGC34646	0.09320041354322638			
PRPS1L1	0.09335464898165013			
MAGEC2	0.09351544726413329			
LRRC28	0.09358448512338831			
CDIPT	0.09369302719410799			
LY6H	0.0937149144659921			
HNRPUL2	0.09379512203312233			
IGSF21	0.09385091286001089			
SLC16A1	0.09388759734845362			
LOC643623	0.09393075942032511			
BMP5	0.09401683062164096			
APOL2	0.09402607163562486			
C10ORF68	0.09436227876410222			
PFN4	0.09438158222841216			
GHDC	0.09451462596518764			
MKS1	0.09465185108712167			
LOC400713	0.09465519402175207			
RAP1GAP	0.09479683903403917			
DDX39	0.09495341762483092			
UBPH	0.09503162678558247			
LOC285205	0.09506499667701165			
CD83	0.095067973480109			
UGT2B4	0.09510823861431954			
C11ORF11	0.09515278592612683			
C13ORF21	0.09518486252366971			
LOC400566	0.09520197078446951			
COX7B2	0.09529701468697918			
ZNF28	0.09550108072651196			
PSMD9	0.09559958178707696			
COPS4	0.09563027183624323			
ZNF527	0.09565397119785198			
LOC652231	0.09581918658172225			
LOC157273	0.09582844295072993			
LDB3	0.09591808692236563			
LOC641748	0.09597836587893177			
LOC374920	0.09600813818911573			
FMO5	0.09615650448900454			
SFTPA1	0.09640849456776274			
USP28	0.09652161349663721			
MXD3	0.09658699587291544			
GAS2	0.09665348537487554			
KIAA0509	0.09669583910526597			
HOP	0.09678563624478737			
PIWIL4	0.09684027809073409			
LOC645580	0.09688916206609026			
TPSAB1	0.09689534376025709			
IGSF9B	0.09699572274713612			
ABHD12	0.09721045145921424			
HKDC1	0.09728562723945561			
RDH5	0.0973454315246117			
SFMBT2	0.0973613641657126			
FLJ31104	0.09737053267303786			
LOC285500	0.09748974051729035			
GATM	0.09757816681098837			
RPESP	0.09761181156912235			
BAG2	0.09771294486584796			
RSF1	0.09775561800711557			
FABP7	0.09776967992458467			
C1ORF92	0.09786865082361951			
LOC641704	0.09789684916435808			
ZNF471	0.0979440527119186			
LOC339778	0.09794999602212116			
KLRF1	0.09800969463717805			
INGX	0.098027485617134			
MATN4	0.09814014558442484			
GPR171	0.09817566192192677			
C9ORF70	0.09818867697614442			
TNFRSF7	0.0982785039054683			
IGSF22	0.09830150087274757			
ZNF519	0.098495900514287			
LOC646484	0.09871295111266784			
TAS2R41	0.09872709476413234			
HSPB3	0.09877791211135545			
LOC202460	0.09891244629509346			
GIMAP6	0.09892402332503172			
TBN	0.09909407796636531			
ZNF592	0.09916570344357765			
LOC645850	0.09957094211876308			
FAM55D	0.09966586481589451			
LOC283663	0.09966667054514493			
RGS14	0.09986151111298622			
PAGE5	0.09992859156908156			
LOC400236	0.09998838105271168			
KCTD17	0.10002675203826175			
LOC284661	0.10010853197284085			
PSMC3IP	0.10015747784477463			
L2HGDH	0.10017394102575962			
MAEL	0.10040629467529139			
MMP27	0.10041477454316283			
TH1L	0.1004603027229617			
OR10A5	0.10048651590723033			
CCDC75	0.10064659150187048			
LOC641845	0.10066588882407637			
FAM53A	0.10070217044448074			
SLC6A2	0.10076692455248222			
GSTCD	0.1007740664569256			
MPDU1	0.1008194493242649			
DIRC2	0.10085131531468339			
SIAE	0.10092292781839021			
GPR68	0.10093269219600452			
CTH	0.10099106029210492			
NDUFB5	0.10140480526035318			
FLJ38359	0.1014167542890057			
KLHL11	0.10144993251101318			
TNKS	0.10151796751157666			
SOX1	0.1016567568775482			
LOC151760	0.10171681512643485			
SLC15A3	0.10180054743610792			
TRAF2	0.10186055275585125			
ZMYM6	0.10208659337287836			
TMEM130	0.10212034876542062			
C3ORF50	0.10215217614261572			
FLJ30934	0.10215287097788435			
C9ORF65	0.10227686095845091			
FANCM	0.10228178107045831			
PRNT	0.10230615777161546			
WDFY4	0.10241872915119532			
CELP	0.10276199383016384			
LOC644695	0.10276802064657611			
EFHD2	0.10277874721447912			
SNAP29	0.10279664708642457			
CENTB1	0.1027980620679401			
FLJ22662	0.1028466702777633			
RPL27A	0.1029303793690949			
DKFZP686A01247	0.10294425475801003			
HCG27	0.10306433967179933			
CTSO	0.10308379724019623			
DTX3L	0.10311894838000205			
YPEL1	0.10330446597338923			
FGF3	0.10332298361120841			
DPP4	0.10334924799838988			
FBLN2	0.10343722695646414			
SATB2	0.10345349406390186			
FAM111A	0.10357620036957219			
ETV1	0.10357681401710159			
FBXW12	0.10364139468381992			
TEX101	0.10368102850330078			
GAGE1	0.10388833416539084			
DGCR14	0.10391335297865516			
IL1RAPL2	0.10391409112027467			
C10ORF41	0.10397482989322712			
PLEKHM2	0.10399924356712512			
MGAM	0.10416190239284888			
LOC644332	0.10433218514243418			
PSMB4	0.10438452533405303			
LOC646626	0.10444506936612435			
FLJ46365	0.10453547665147699			
C21ORF124	0.10455040921748596			
GPR112	0.10463861271991179			
SMPD2	0.10468635932215345			
DPYSL5	0.1048489408274649			
PGAM2	0.10496154060682174			
ITGB3BP	0.1049846391951782			
MAMDC4	0.10511477851719686			
FAM63A	0.10529723435571829			
PDPK2	0.1053456801055861			
C2ORF38	0.10538636344254304			
LOC387941	0.10539887944741494			
LOC645927	0.10542618869996095			
FLJ11996	0.10547526428278764			
ZNF583	0.10556093802741738			
LOC650656	0.10556186084006625			
CACNB4	0.10570708040810692			
ORMDL2	0.10576304207222685			
SDS	0.10585314992138774			
LOC643771	0.10590855502650515			
SLC35B2	0.1059115420056311			
C20ORF91	0.10609212452972792			
C19ORF50	0.10610060653142503			
WDR62	0.10615063268477479			
CTSZ	0.10618577892187368			
CKS1B	0.10623762132494247			
MFAP3	0.10624451889728731			
DMRTC1	0.10625584185314899			
STS	0.10640114413006205			
EPHX1	0.10647120318552411			
LOC151174	0.1065022465670279			
CRISP1	0.10658823473680706			
RP3-402H5.2	0.10664723005065065			
TESK2	0.10668909940820105			
IFNA14	0.10671368406925572			
LOC253981	0.10673501616912115			
CPS1	0.10675845076460211			
LYPLA2	0.106759852511244			
TIGD5	0.10710317612725294			
C20ORF174	0.10712912732180029			
ART3	0.10712959474906729			
MAN1A2	0.10713369435215934			
WDR52	0.1072043172878282			
RPL11	0.10739195315502877			
LOC440839	0.10746041511871965			
DMBX1	0.10751860955557982			
ALS2CR12	0.10764449485240957			
LOC652159	0.1076875522756581			
FBXL20	0.10770506712194951			
DOK1	0.10780171042119129			
LOC158318	0.10783711978203221			
LOC283861	0.10786566221635527			
COG8	0.10807193509954859			
PNPLA3	0.10818661984082245			
LOC340085	0.10819581815156472			
FLJ33790	0.1082203964575578			
FUT10	0.10823568665953398			
C8ORF6	0.10829677705483838			
DSC1	0.10830822780522054			
C1ORF129	0.10831172291841636			
MAGEF1	0.10833404931591895			
PIGC	0.10840472636616552			
SLC43A2	0.10843635350866226			
IL12B	0.1084670453971246			
MEFV	0.10847525008166109			
CLDN19	0.1086302120949516			
HSD3B2	0.10872106095136326			
OR3A2	0.10873219680616897			
FLJ20518	0.10873843383960048			
HOXD1	0.10875667426410197			
FSTL5	0.10881646884127875			
SMS	0.10898495868737836			
CD33	0.10898609515645546			
TRIMP1	0.10918773322315548			
HCG9	0.10922372662610516			
P4HB	0.10924258857859537			
CRSP8	0.10927089930531726			
ZGPAT	0.10928579067218923			
IL24	0.10945115455549619			
ITGA8	0.10948461956572728			
HLA-B	0.10966108411327952			
CHST13	0.10970234456712752			
EDA	0.10970343860265591			
C20ORF75	0.10973094009685085			
RSPO1	0.10984914840937735			
FLJ45557	0.10989282672096368			
SNRP70	0.10990903816826117			
HDAC9	0.10994251019278903			
FLJ21438	0.1100999303071066			
LDLRAD3	0.11014331119665131			
CCDC114	0.11019997814580021			
C3ORF57	0.11022204118671934			
LOC440087	0.11026318306976342			
PLAC7	0.11035816718245327			
TREH	0.11042213905062061			
ZPBP2	0.11042358357792044			
MED9	0.11044559913392811			
RNGTT	0.11050830025814257			
GPR32	0.1105224385374456			
CCR9	0.11060571190391598			
LOC400831	0.11062355539753263			
KIAA1276	0.1106752234001288			
LOC389895	0.11074074079455938			
HTR1F	0.11075548589830976			
STT3A	0.11080734673234337			
SETMAR	0.11083537639632397			
PCTK3	0.11085078011171137			
PGCP	0.11105075381218216			
PSD2	0.11113621215766674			
GRM5	0.11119754405262808			
BAK1	0.11120574070414065			
OS9	0.11131320490289295			
TDP1	0.11133492887944671			
GLT25D1	0.11136398079805124			
SLC9A9	0.11145264754652355			
C10ORF21	0.1115565801660255			
DUOXA2	0.11160313311069488			
COMMD3	0.1116179066951644			
SLC39A9	0.11162190422594989			
RSAD2	0.11189306060492174			
SERHL	0.11193021894765857			
DNAL4	0.11194124119501289			
LOC440422	0.11196159967761395			
TCEAL7	0.11201871642617656			
RBJ	0.11203835533375346			
UPK3A	0.11207548823756223			
LOC648476	0.11248327203096646			
LOC221946	0.11252624724973886			
NUT	0.11255409610514906			
C20ORF30	0.11278412629960119			
LOC650195	0.11296764563895027			
HRES1	0.11305451228117372			
COBRA1	0.11306992214719926			
LOC121006	0.11311264736996403			
SFRP1	0.11320710292550366			
PCA3	0.1132672312028199			
LHCGR	0.11328318285973603			
PBX2	0.11340254417495443			
SPRYD3	0.11345532149900953			
ARMCX5	0.11352970223322587			
RP3-402G11.5	0.11358981171576778			
TOX	0.11361727611846789			
SLC4A11	0.11364794803549044			
LOC645631	0.11377631273282789			
CLSPN	0.11383586039685883			
C14ORF8	0.11392949512173652			
HOXC11	0.1139591327642996			
C3ORF35	0.11401163235679632			
LOC497661	0.1141176769950233			
RP11-139H14.4	0.11412108018721681			
FLJ11903	0.11412532668549492			
GAGE3	0.11419350074353356			
PPM1J	0.11423355413248036			
FXYD1	0.11426704286068479			
TTTY4	0.11432122492543997			
SLC5A2	0.11438714873404077			
LOC643749	0.11440977651063271			
NFASC	0.11442797454445769			
C9ORF80	0.11447560358386476			
THAP10	0.11447934289413993			
GNG11	0.1145177847343993			
LOC642757	0.11455172783941364			
C1QTNF9	0.11457289603307663			
C9ORF79	0.11460765777136701			
AQP3	0.11476753034269618			
LOC285778	0.11479400493479705			
LOC440731	0.11487916907461766			
ZNF141	0.1149614627845517			
C21ORF81	0.11501087608739702			
JAM3	0.11507220428923885			
C9ORF148	0.1150831455943886			
RASSF5	0.1152062852796463			
LOC285768	0.11530612206825565			
ZNF663	0.11533194340278341			
ST6GALNAC3	0.11543242160254935			
KCNE2	0.11545325030521972			
FGFR4	0.11553544446221033			
TSPAN5	0.11555126353702483			
C10ORF82	0.11557179358583078			
TMEM132B	0.11557979223078489			
GSG2	0.1155998140897221			
LOC340037	0.11560543818365672			
CRYGC	0.11571440911723156			
ASB15	0.11590045499919906			
RP1-29C18.7	0.11600906796827608			
KDELR1	0.11608160884324087			
LOC93343	0.116090790363534			
MGC44505	0.11615526327873839			
C10ORF11	0.11620952238598535			
MAD2L1BP	0.11625831012430154			
FOXA3	0.11626354231910499			
IPF1	0.11635955534075508			
LOC441031	0.11647339438824876			
EFCAB4A	0.11664761628410177			
LOC387790	0.11666459370150979			
LOC134466	0.11669104598467529			
LOC654780	0.1166941972610618			
QPRT	0.1167418317604648			
PIK3AP1	0.11678905835994548			
MCM4	0.1169458650080366			
TTTY14	0.1170142253156402			
DUSP19	0.11702157615523416			
ATG4A	0.11704661502314798			
ERCC4	0.11708948178992629			
IL28A	0.11711649820705944			
TEKT1	0.11729224637717522			
RAB40A	0.11733235022269785			
LOC641798	0.11734583354235398			
PARP2	0.11749005750970391			
MRO	0.11751389663030459			
SEMG1	0.11754394087689589			
LOC286076	0.11758437405557468			
C1ORF95	0.11759701872419044			
MGC10814	0.11759903196448131			
MGC33556	0.11761697401208969			
CD36	0.11762251141541528			
FBXO15	0.11768173997095929			
LACE1	0.11768491707534698			
MGC13057	0.11769606795377167			
